,,,,,,,,
پروتئین,مرغ,ران مرغ بدون پوست,https://drive.google.com/file/d/1ehHfwUBSSioA_7m5RAMjCNrlr05dzArZ/view?usp=sharing,"بافت نرم، پرچرب و آبدار
مناسب گریل، سوخاری یا پخت به صورت سس پز
ارائه به صورت خرد شده و به صورت با استخوان یا بدون استخوان به در خواست شما در بسته بندی بهداشتی 
","بافت نرم، پرچرب و آبدار
مناسب گریل، سوخاری یا پخت به صورت سس پز
ارائه به صورت خرد شده و به صورت با استخوان یا بدون استخوان به در خواست شما در بسته بندی بهداشتی 
",نحوه آماده سازی مرغ را انتخاب کنید,"کامل
فیله شده 
نصف شده
 خرد شده کبابی با استخوان","500 گرم 
1 کیلوگرم 
"
پروتئین,مرغ,ران مرغ بدون استخوان,https://drive.google.com/file/d/1K7RnlgnhpFr0UAHgQu7uRjG2VzxEMAZR/view?usp=sharing,"بافت نرم، پرچرب و آبدار
مناسب گریل، سوخاری یا پخت به صورت سس پز
ارائه به صورت خرد شده و به صورت با استخوان یا بدون استخوان به در خواست شما در بسته بندی بهداشتی 
","بافت نرم، پرچرب و آبدار
مناسب گریل، سوخاری یا پخت به صورت سس پز
ارائه به صورت خرد شده و به صورت با استخوان یا بدون استخوان به در خواست شما در بسته بندی بهداشتی 
",نحوه آماده سازی مرغ را انتخاب کنید,"کامل
فیله شده 
نصف شده
 خرد شده کبابی با استخوان","500 گرم 
1 کیلوگرم 
"
پروتئین,مرغ,مغز ران مرغ,https://drive.google.com/file/d/19F4kxCavIUA9K2SPlTXpmluciuC3lNnM/view?usp=sharing,"بافت نرم، پرچرب و آبدار
مناسب گریل، سوخاری یا پخت به صورت سس پز
ارائه به صورت خرد شده و به صورت با استخوان یا بدون استخوان به در خواست شما در بسته بندی بهداشتی 
","بافت نرم، پرچرب و آبدار
مناسب گریل، سوخاری یا پخت به صورت سس پز
ارائه به صورت خرد شده و به صورت با استخوان یا بدون استخوان به در خواست شما در بسته بندی بهداشتی 
",نحوه آماده سازی مرغ را انتخاب کنید,"
فیله شده 
نصف شده
 خرد شده کبابی با استخوان","500 گرم 
1 کیلوگرم 
"
پروتئین,مرغ,مغز ران مرغ بدون استخوان ,https://drive.google.com/file/d/19F4kxCavIUA9K2SPlTXpmluciuC3lNnM/view?usp=sharing,"بافت نرم، پرچرب و آبدار
مناسب گریل، سوخاری یا پخت به صورت سس پز
ارائه به صورت خرد شده در بسته بندی بهداشتی ","بافت نرم، پرچرب و آبدار
مناسب گریل، سوخاری یا پخت به صورت سس پز
ارائه به صورت خرد شده در بسته بندی بهداشتی ",نحوه آماده سازی مرغ را انتخاب کنید,"فیله شده 
 خرد شده کبابی","500 گرم 
1 کیلوگرم 
"
پروتئین,مرغ,مغز ران مرغ با استخوان ,https://drive.google.com/file/d/19F4kxCavIUA9K2SPlTXpmluciuC3lNnM/view?usp=sharing,"بافت نرم، پرچرب و آبدار
مناسب گریل، سوخاری یا پخت به صورت سس پز
ارائه به صورت خرد شده در بسته بندی بهداشتی ","بافت نرم، پرچرب و آبدار
مناسب گریل، سوخاری یا پخت به صورت سس پز
ارائه به صورت خرد شده در بسته بندی بهداشتی ",نحوه آماده سازی مرغ را انتخاب کنید,"فیله شده 
 خرد شده کبابی","500 گرم 
1 کیلوگرم 
"
پروتئین,مرغ,ساق ران مرغ,https://drive.google.com/file/d/1JoJDmzQpfs2z8HO-LLEkzN_cSM_xf7dT/view?usp=sharing,"بافت نرم، پرچرب و آبدار
مناسب گریل، سوخاری یا پخت به صورت سس پز
ارائه به صورت خرد شده به در خواست شما در بسته بندی بهداشتی ","بافت نرم، پرچرب و آبدار
مناسب گریل، سوخاری یا پخت به صورت سس پز
ارائه به صورت خرد شده به در خواست شما در بسته بندی بهداشتی ",نحوه آماده سازی مرغ را انتخاب کنید,"با پوست 
 بدون پوست","500 گرم 
1 کیلوگرم 
"
پروتئین,مرغ,ساق ران مرغ با پوست,https://drive.google.com/file/d/1JoJDmzQpfs2z8HO-LLEkzN_cSM_xf7dT/view?usp=sharing,"بافت نرم، پرچرب و آبدار
مناسب گریل، سوخاری یا پخت به صورت سس پز
ارائه به صورت خرد شده به در خواست شما در بسته بندی بهداشتی ","بافت نرم، پرچرب و آبدار
مناسب گریل، سوخاری یا پخت به صورت سس پز
ارائه به صورت خرد شده به در خواست شما در بسته بندی بهداشتی ",,,"500 گرم 
1 کیلوگرم 
"
پروتئین,مرغ,ساق ران مرغ بدون پوست,https://drive.google.com/file/d/10-cS2b0LUMq_dEiHrwQlb74-JzPD6KWm/view?usp=sharing,"بافت نرم، پرچرب و آبدار
مناسب گریل، سوخاری یا پخت به صورت سس پز
ارائه به صورت خرد شده به در خواست شما در بسته بندی بهداشتی ","بافت نرم، پرچرب و آبدار
مناسب گریل، سوخاری یا پخت به صورت سس پز
ارائه به صورت خرد شده به در خواست شما در بسته بندی بهداشتی ",,,"500 گرم 
1 کیلوگرم 
"
پروتئین,مرغ,بالا ران مرغ ,https://drive.google.com/file/d/1VdYSEEHhJ0uZdV12A9DNczDVrEARKJpw/view?usp=sharing,"وزن هر عدد ۱۵۰ تا ۲۰۰ گرم 
قسمت جدا شده بالای ران بدون ساق، پرچرب و آبدار
مناسب گریل، سوخاری یا پخت به صورت سس پز
ارائه به صورت خرد شده به در خواست شما در بسته بندی بهداشتی ","قسمت جدا شده بالای ران بدون ساق، پرچرب و آبدار
مناسب گریل، سوخاری یا پخت به صورت سس پز
ارائه به صورت خرد شده به در خواست شما در بسته بندی بهداشتی ",نحوه آماده سازی مرغ را انتخاب کنید,"با پوست 
 بدون پوست","500 گرم 
1 کیلوگرم 
"
پروتئین,مرغ,بالا ران مرغ با پوست,,"وزن هر عدد ۱۵۰ تا ۲۰۰ گرم 
قسمت جدا شده بالای ران بدون ساق، پرچرب و آبدار
مناسب گریل، سوخاری یا پخت به صورت سس پز
ارائه به صورت خرد شده به در خواست شما در بسته بندی بهداشتی ","قسمت جدا شده بالای ران بدون ساق، پرچرب و آبدار
مناسب گریل، سوخاری یا پخت به صورت سس پز
ارائه به صورت خرد شده به در خواست شما در بسته بندی بهداشتی ",,,"500 گرم 
1 کیلوگرم 
"
پروتئین,مرغ,بالا ران مرغ بدون پوست,https://drive.google.com/file/d/1VdYSEEHhJ0uZdV12A9DNczDVrEARKJpw/view?usp=sharing,"وزن هر عدد ۱۵۰ تا ۲۰۰ گرم 
قسمت جدا شده بالای ران بدون ساق، پرچرب و آبدار
مناسب گریل، سوخاری یا پخت به صورت سس پز
ارائه به صورت خرد شده به در خواست شما در بسته بندی بهداشتی ","قسمت جدا شده بالای ران بدون ساق، پرچرب و آبدار
مناسب گریل، سوخاری یا پخت به صورت سس پز
ارائه به صورت خرد شده به در خواست شما در بسته بندی بهداشتی ",,,"500 گرم 
1 کیلوگرم 
"
پروتئین,مرغ,سینه مرغ ,https://drive.google.com/file/d/1yx6uHRE-M3bbsP6uZ8h9N2wXOSEJFj9A/view?usp=sharing,"وزن هر عدد 200 تا 250 گرم 
 ، کم چرب، طبخ راحت
مناسب گریل، سوخاری یا پخت به صورت سس پز
ارائه به صورت خرد شده به در خواست شما در بسته بندی بهداشتی ","( بدون استخوان / استخوان دار )، کم چرب، طبخ راحت
مناسب گریل، سوخاری یا پخت به صورت سس پز
ارائه به صورت خرد شده به در خواست شما در بسته بندی بهداشتی ",نحوه آماده سازی مرغ را انتخاب کنید,"کامل
با پوست
 بدون پوست
 نصف شده
 فیله شده 
 برش چیکن استراگانوف
 خرد شده کبابی با استخوان 
 خرد شده کبابی بدون استخوان","500 گرم 
1 کیلوگرم 
"
پروتئین,مرغ,"سینه مرغ بدون پوست
",https://drive.google.com/file/d/1eg0FrO_SD2pezzvuGQPkC0VwHug8E4GV/view?usp=sharing," وزن هر عدد 200 تا 250 گرم 
( بدون استخوان / استخوان دار )، ، کم چرب، طبخ راحت
مناسب گریل، سوخاری یا پخت به صورت سس پز
ارائه به صورت خرد شده با استخوان یا بدون استخوان به در خواست شما در بسته بندی بهداشتی 
","( بدون استخوان / استخوان دار )، کم چرب، طبخ راحت
مناسب گریل، سوخاری یا پخت به صورت سس پز
ارائه به صورت خرد شده با استخوان یا بدون استخوان به در خواست شما در بسته بندی بهداشتی 
",نحوه آماده سازی مرغ را انتخاب کنید,"کامل
نصف شده
 فیله شده 
 برش چیکن استراگانوف
 خرد شده کبابی با استخوان 
 خرد شده کبابی بدون استخوان","500 گرم 
1 کیلوگرم 
"
پروتئین,مرغ,"سینه مرغ با پوست
",https://drive.google.com/file/d/1yx6uHRE-M3bbsP6uZ8h9N2wXOSEJFj9A/view?usp=sharing," وزن هر عدد 200 تا 250 گرم 
( بدون استخوان / استخوان دار )، ، کم چرب، طبخ راحت
مناسب گریل، سوخاری یا پخت به صورت سس پز
ارائه به صورت خرد شده ه به در خواست شما در بسته بندی بهداشتی ","( بدون استخوان / استخوان دار )، کم چرب، طبخ راحت
مناسب گریل، سوخاری یا پخت به صورت سس پز
ارائه به صورت خرد شده ه به در خواست شما در بسته بندی بهداشتی ",نحوه آماده سازی مرغ را انتخاب کنید,"کامل
نصف شده
 فیله شده 
 برش چیکن استراگانوف
 خرد شده کبابی با استخوان 
 خرد شده کبابی بدون استخوان","500 گرم 
1 کیلوگرم 
"
پروتئین,مرغ,سینه مرغ با استخوان,https://drive.google.com/file/d/1eg0FrO_SD2pezzvuGQPkC0VwHug8E4GV/view?usp=sharing," ، کم چرب، (بی پوست / با پوست)، طبخ راحت
مناسب گریل، سوخاری یا پخت به صورت سس پز
ارائه به صورت خرد شده به در خواست شما در بسته بندی بهداشتی ","کم چرب، (بی پوست / با پوست)، طبخ راحت
مناسب گریل، سوخاری یا پخت به صورت سس پز
ارائه به صورت خرد شده به در خواست شما در بسته بندی بهداشتی ",نحوه آماده سازی مرغ را انتخاب کنید,"کامل
نصف شده
 فیله شده 
 برش چیکن استراگانوف
 خرد شده کبابی بدون استخوان","500 گرم 
1 کیلوگرم 
"
پروتئین,مرغ,سینه مرغ شنسیلی,https://drive.google.com/file/d/1FnTWJVLCufdZq_fheBmp9fr3YCfeKsOF/view?usp=sharing," ، کم چرب، (بی پوست / با پوست)، طبخ راحت
مناسب گریل، سوخاری یا پخت به صورت سس پز
ارائه به صورت خرد شده به در خواست شما در بسته بندی بهداشتی ","کم چرب، (بی پوست / با پوست)، طبخ راحت
مناسب گریل، سوخاری یا پخت به صورت سس پز
ارائه به صورت خرد شده به در خواست شما در بسته بندی بهداشتی ",,,"500 گرم 
1 کیلوگرم 
"
پروتئین,مرغ,سینه مرغ با کتف,https://drive.google.com/file/d/1eg0FrO_SD2pezzvuGQPkC0VwHug8E4GV/view?usp=sharing," ، و کم چرب، طبخ راحت
مناسب گریل، سوخاری یا پخت به صورت سس پز
ارائه به صورت خرد شده به در خواست شما در بسته بندی بهداشتی ","کم چرب، طبخ راحت
مناسب گریل، سوخاری یا پخت به صورت سس پز
ارائه به صورت خرد شده به در خواست شما در بسته بندی بهداشتی ",نحوه آماده سازی مرغ را انتخاب کنید,"با پوست 
 بدون پوست 
 نصف شده 
 فیله شده 
 برش چیکن استراگانوف 
 خرد شده کبابی","500 گرم 
1 کیلوگرم 
"
پروتئین,مرغ,سینه مرغ بدون استخوان با کتف,https://drive.google.com/file/d/1eg0FrO_SD2pezzvuGQPkC0VwHug8E4GV/view?usp=sharing," ، بدون پوست و کم چرب، طبخ راحت
مناسب گریل، سوخاری یا پخت به صورت سس پز
ارائه به صورت خرد شده به در خواست شما در بسته بندی بهداشتی "," بدون پوست و کم چرب، طبخ راحت
مناسب گریل، سوخاری یا پخت به صورت سس پز
ارائه به صورت خرد شده به در خواست شما در بسته بندی بهداشتی ",نحوه آماده سازی مرغ را انتخاب کنید,"نصف شده
 فیله شده 
 برش چیکن استراگانوف
 خرد شده کبابی","500 گرم 
1 کیلوگرم 
"
پروتئین,مرغ," 
سینه مرغ با استخوان با کتف",," ، کم چرب ( بدون پوست / با پوست)، طبخ راحت
مناسب گریل، سوخاری یا پخت به صورت سس پز
ارائه به صورت خرد شده به در خواست شما در بسته بندی بهداشتی ","کم چرب ( بدون پوست / با پوست)، طبخ راحت
مناسب گریل، سوخاری یا پخت به صورت سس پز
ارائه به صورت خرد شده به در خواست شما در بسته بندی بهداشتی ",نحوه آماده سازی مرغ را انتخاب کنید,"نصف شده
 فیله شده 
 برش چیکن استراگانوف
 خرد شده کبابی با استخوان","500 گرم 
1 کیلوگرم 
"
پروتئین,مرغ,ران و سینه مرغ,https://drive.google.com/file/d/1-gzYNZ-N7ShSYMy8VA3hsJmfn3mU1J7C/view?usp=sharing,"ران : آبدار و پرچرب و سینه : کم چرب و  
مناسب غذاهای ایرانی و فرنگی از جمله زرشک پلو با مرغ 
ارائه به صورت خرد شده در بسته بندی بهداشتی ","ران: آبدار و پرچرب و سینه: کم چرب و  
مناسب غذاهای ایرانی و فرنگی از جمله زرشک پلو با مرغ 
ارائه به صورت خرد شده در بسته بندی بهداشتی ",نحوه آماده سازی مرغ را انتخاب کنید,"با پوست 
 بدون پوست 
 نصف شده 
 فیله شده 
 برش چیکن استراگانوف 
 خرد شده کبابی","500 گرم 
1 کیلوگرم 
"
پروتئین,مرغ,فیله مرغ ,https://drive.google.com/file/d/1aYhybwY7tqPTTVs7GImp1gAAlVgAkMHh/view?usp=sharing,"
کم چرب و ، وزن تقریبی هر فیله حدود 70 گرم است.
مناسب گریل و سوخاری و شنسیل و انواع خوراک و سالاد فرنگی
ارائه به صورت برش فیله در بسته بندی بهداشتی ","
کم چرب، مناسب گریل و سوخاری و شنسیل و انواع خوراک و سالاد فرنگی
ارائه به صورت برش فیله در بسته بندی بهداشتی ",نحوه آماده سازی مرغ را انتخاب کنید,خرد شده کبابی,"500 گرم 
1 کیلوگرم 
"
پروتئین,مرغ,شنیسل فیله مرغ,https://drive.google.com/file/d/1aYhybwY7tqPTTVs7GImp1gAAlVgAkMHh/view?usp=sharing,"
کم چرب و ، وزن تقریبی هر فیله حدود 70 گرم است.
مناسب گریل و سوخاری و شنسیل و انواع خوراک و سالاد فرنگی
ارائه به صورت برش فیله در بسته بندی بهداشتی ","
کم چرب، مناسب گریل و سوخاری و شنسیل و انواع خوراک و سالاد فرنگی
ارائه به صورت برش فیله در بسته بندی بهداشتی ",نحوه آماده سازی مرغ را انتخاب کنید,خرد شده کبابی,"500 گرم 
1 کیلوگرم 
"
پروتئین,مرغ,بال مرغ ,https://drive.google.com/file/d/1O4piYScHAfvdYZmWKINJR_-zLL_g0b41/view?usp=sharing,"
پرچرب بسیار  و پر طرفدار در دورهمی ها
مناسب گریل کبابی و سوپ 
قابل ارائه به صورت نوک گیری شده در بسته بندی بهداشتی ","
پرچرب مناسب سوخاری، کبابی و سوپ 
ارائه در بسته بندی بهداشتی ",نحوه آماده سازی مرغ را انتخاب کنید,"نوک گیری شده 
 نوک گیری نشده","500 گرم 
900 گرم
1 کیلوگرم 
"
پروتئین,مرغ,بازو مرغ ,https://drive.google.com/file/d/1sl5Jcg-0JS9xYmFSvXELnSZILL7-r3jW/view?usp=sharing,"
پرچرب بسیار  و پر طرفدار در دورهمی ها
مناسب گریل کبابی و سوپ 
ارائه در بسته بندی بهداشتی ","
پرچرب مناسب سوخاری، کبابی و سوپ 
ارائه در بسته بندی بهداشتی ",نحوه آماده سازی مرغ را انتخاب کنید,"با پوست 
 بدون پوست","500 گرم 
900 گرم
1 کیلوگرم 
"
پروتئین,مرغ,بازو مرغ با پوست ,https://drive.google.com/file/d/1vSk2btoh331Vn7vrc3atbCrNUEla6nU8/view?usp=sharing,"
پرچرب بسیار  و پر طرفدار در دورهمی ها
مناسب گریل کبابی و سوپ 
ارائه در بسته بندی بهداشتی ","
پرچرب مناسب سوخاری، کبابی و سوپ 
ارائه در بسته بندی بهداشتی ",,,"500 گرم 
900 گرم
1 کیلوگرم 
"
پروتئین,مرغ,بازو مرغ بدون پوست,https://drive.google.com/file/d/1sl5Jcg-0JS9xYmFSvXELnSZILL7-r3jW/view?usp=sharing,"
پرچرب بسیار  و پر طرفدار در دورهمی ها
مناسب گریل کبابی و سوپ 
ارائه در بسته بندی بهداشتی ","
پرچرب مناسب سوخاری، کبابی و سوپ 
ارائه در بسته بندی بهداشتی ",,,"500 گرم 
900 گرم
1 کیلوگرم 
"
پروتئین,مرغ,کتف مرغ ,https://drive.google.com/file/d/1sl5Jcg-0JS9xYmFSvXELnSZILL7-r3jW/view?usp=sharing,"
پرچرب بسیار  و پر طرفدار در دورهمی ها
مناسب گریل کبابی و سوپ 
ارائه در بسته بندی بهداشتی ","
پرچرب مناسب سوخاری، کبابی و سوپ 
ارائه در بسته بندی بهداشتی ",نحوه آماده سازی مرغ را انتخاب کنید,"با پوست 
 بدون پوست","500 گرم 
900 گرم
1 کیلوگرم 
"
پروتئین,مرغ,کتف مرغ با پوست,https://drive.google.com/file/d/1vSk2btoh331Vn7vrc3atbCrNUEla6nU8/view?usp=sharing,"
پرچرب بسیار  و پر طرفدار در دورهمی ها
مناسب گریل کبابی و سوپ 
ارائه در بسته بندی بهداشتی ","پرچرب مناسب سوخاری، کبابی و سوپ 
ارائه در بسته بندی بهداشتی ",نحوه آماده سازی مرغ را انتخاب کنید,"با پوست 
 بدون پوست","500 گرم 
900 گرم
1 کیلوگرم 
"
پروتئین,مرغ,کتف مرغ بدون پوست,https://drive.google.com/file/d/1sl5Jcg-0JS9xYmFSvXELnSZILL7-r3jW/view?usp=sharing,"
پرچرب بسیار  و پر طرفدار در دورهمی ها
مناسب گریل کبابی و سوپ 
ارائه در بسته بندی بهداشتی ","پرچرب مناسب سوخاری، کبابی و سوپ 
ارائه در بسته بندی بهداشتی ",,,"500 گرم 
900 گرم
1 کیلوگرم 
"
پروتئین,مرغ,بال و بازو مرغ,https://drive.google.com/file/d/1j8KZ0zsSis6f5PwYju0JUJXTp7hIejZg/view?usp=sharing,"
پرچرب بسیار  و پر طرفدار در دورهمی ها
مناسب گریل کبابی و سوپ 
ارائه در بسته بندی بهداشتی ","پرچرب مناسب سوخاری، کبابی و سوپ 
ارائه در بسته بندی بهداشتی ",نحوه آماده سازی مرغ را انتخاب کنید,"بال نوک گیری شده و بازو با پوست 
 بال نوک گیری شده و بازو بدون پوست 
 بال نوک گیری نشده و بازو با پوست 
 بال نوک گیری نشده و بازو بدون پوست","500 گرم 
900 گرم
1 کیلوگرم 
"
پروتئین,مرغ,بال و کتف مرغ,https://drive.google.com/file/d/1j8KZ0zsSis6f5PwYju0JUJXTp7hIejZg/view?usp=sharing,"
پرچرب بسیار  و پر طرفدار در دورهمی ها
مناسب گریل کبابی و سوپ 
ارائه در بسته بندی بهداشتی ","
پرچرب مناسب سوخاری، کبابی و سوپ 
ارائه در بسته بندی بهداشتی ",نحوه آماده سازی مرغ را انتخاب کنید,"بال نوک گیری شده و کتف با پوست
 بال نوک گیری شده و کتف بدون پوست
 بال نوک گیری نشده و کتف با پوست
 بال نوک گیری نشده و کتف بدون پوست","500 گرم 
900 گرم
1 کیلوگرم 
"
پروتئین,مرغ,ساق مرغ ,https://drive.google.com/file/d/1JoJDmzQpfs2z8HO-LLEkzN_cSM_xf7dT/view?usp=sharing,"پرچرب استخوان دار، وزن تقریبی هر عدد 140 الی 160 گرم 
مناسب غذاهای فرنگی و ایرانی و پذیرایی
ارائه در بسته بندی بهداشتی","پرچرب استخوان دار، وزن تقریبی هر عدد 140 الی 160 گرم 
مناسب غذاهای فرنگی و ایرانی و پذیرایی
ارائه در بسته بندی بهداشتی",نحوه آماده سازی مرغ را انتخاب کنید,"با پوست 
 بدون پوست","500 گرم 
900 گرم
1 کیلوگرم 
"
پروتئین,مرغ,ساق مرغ با پوست,https://drive.google.com/file/d/1JoJDmzQpfs2z8HO-LLEkzN_cSM_xf7dT/view?usp=sharing,"پرچرب استخوان دار، وزن تقریبی هر عدد 140 الی 160 گرم
مناسب غذاهای فرنگی و ایرانی و پذیرایی
ارائه در بسته بندی بهداشتی","پرچرب استخوان دار، وزن تقریبی هر عدد 140 الی 160 گرم
مناسب غذاهای فرنگی و ایرانی و پذیرایی
ارائه در بسته بندی بهداشتی",,,"500 گرم 
900 گرم
1 کیلوگرم 
"
پروتئین,مرغ,ساق مرغ بدون پوست,https://drive.google.com/file/d/10-cS2b0LUMq_dEiHrwQlb74-JzPD6KWm/view?usp=sharing,بال,"پرچرب استخوان دار، وزن تقریبی هر عدد 140 الی 160 گرم
مناسب غذاهای فرنگی و ایرانی و پذیرایی
ارائه در بسته بندی بهداشتی",,,"500 گرم 
900 گرم
1 کیلوگرم 
"
پروتئین,مرغ,کعب مرغ,https://drive.google.com/file/d/1tGzPUTcuBtwbJGBDiYsiosN-ZKPOeazD/view?usp=sharing,"
بخش فوقانی ران، استخوان دار ، پر چرب تر از سینه وزن هر عدد ۱۵۰ تا ۲۰۰ گرم 

مناسب جوجه کباب، زرشک پلو با مرغ
ارائه به صورت خرد شده در بسته بندی بهداشتی
","
بخش فوقانی ران، استخوان دار، پر چرب تر از سینه وزن هر عدد ۱۵۰ تا ۲۰۰ گرم 
مناسب جوجه کباب، زرشک پلو با مرغ
ارائه به صورت خرد شده در بسته بندی بهداشتی
",نحوه آماده سازی مرغ را انتخاب کنید,"کامل
با پوست 
 بدون پوست
 نصف شده
 فیله شده 
 برش چیکن استراگانوف
 خرد شده کبابی با استخوان 
 خرد شده کبابی بدون استخوان","500 گرم 
1 کیلوگرم 
"
پروتئین,مرغ,کعب مرغ بدون پوست,https://drive.google.com/file/d/1tGzPUTcuBtwbJGBDiYsiosN-ZKPOeazD/view?usp=sharing,"
بخش فوقانی ران، استخوان دار ، پر چرب تر از سینه
مناسب جوجه کباب، زرشک پلو با مرغ
ارائه به صورت خرد شده در بسته بندی بهداشتی
","
بخش فوقانی ران، استخوان دار، پر چرب تر از سینه
مناسب جوجه کباب، زرشک پلو با مرغ
ارائه به صورت خرد شده در بسته بندی بهداشتی
",نحوه آماده سازی مرغ را انتخاب کنید,"کامل
نصف شده
 فیله شده 
 برش چیکن استراگانوف
 خرد شده کبابی با استخوان 
 خرد شده کبابی بدون استخوان","500 گرم 
1 کیلوگرم 
"
پروتئین,مرغ,کعب مرغ با پوست,https://drive.google.com/file/d/1FiprXLlv-Kt_xWs25st1_6JMKTvtDf-p/view?usp=sharing,"
بخش فوقانی ران، استخوان دار ، پر چرب تر از سینه
مناسب جوجه کباب، زرشک پلو با مرغ
ارائه به صورت خرد شده در بسته بندی بهداشتی
","
بخش فوقانی ران، استخوان دار، پر چرب تر از سینه
مناسب جوجه کباب، زرشک پلو با مرغ
ارائه به صورت خرد شده در بسته بندی بهداشتی
",نحوه آماده سازی مرغ را انتخاب کنید,"کامل
با پوست 
 بدون پوست
 نصف شده
 فیله شده 
 برش چیکن استراگانوف
 خرد شده کبابی با استخوان 
 خرد شده کبابی بدون استخوان","500 گرم 
1 کیلوگرم 
"
پروتئین,مرغ,سر ران و کعب مرغ,,"ران مرغ کامل، گوشتی  
مناسب انواع غذا های ایرانی و فرنگی 
ارائه به صورت خرد شده به درخواست شما در بسته بندی بهداشتی
","ران مرغ کامل
مناسب انواع غذا های ایرانی و فرنگی 
ارائه به صورت خرد شده به درخواست شما در بسته بندی بهداشتی
",نحوه آماده سازی مرغ را انتخاب کنید,"کامل
با پوست 
 بدون پوست
 نصف شده
 فیله شده 
 برش چیکن استراگانوف
 خرد شده کبابی با استخوان 
 خرد شده کبابی بدون استخوان","500 گرم 
1 کیلوگرم 
"
پروتئین,مرغ,پای مرغ,https://drive.google.com/file/d/1Xwr1tZ3_ou5L4ABJLbG5Ft9ixsiNToCq/view?usp=sharing,"پرچرب ترین قسمت مرغ
مناسب غذاهای آسیایی و انواع سوپ 
ارائه در بسته بندی بهداشتی
","پرچرب ترین قسمت مرغ
مناسب غذاهای آسیایی و انواع سوپ 
ارائه در بسته بندی بهداشتی
",,,500 گرم
پروتئین,مرغ,سنگدان مرغ,https://drive.google.com/file/d/1j4POWoRmPAtsM9cWjl6h5SsrrblRdk9-/view?usp=sharing,"  و زود پز
مناسب انواع خوراک 
ارائه در بسته بندی بهداشتی
","زود پز
مناسب انواع خوراک 
ارائه در بسته بندی بهداشتی
",,,500 گرم
پروتئین,مرغ,دل مرغ,https://drive.google.com/file/d/1A0KPaQqfgaHIREu0EUdZnrSfwnkZQ7o4/view?usp=sharing,,"بافت لطف و نرم مناسب انواع خوراک 
ارائه در بسته بندی بهداشتی
",,,500 گرم
پروتئین,مرغ,جگر مرغ,https://drive.google.com/file/d/1VkGwSAMHDyRBojX3-SaCdoz2KWImRA1D/view?usp=sharing,,"بافت لطف و نرم مناسب انواع خوراک 
ارائه در بسته بندی بهداشتی
",,,500 گرم
پروتئین,مرغ,گردن مرغ,https://drive.google.com/file/d/1DbyLZBuD89zKK-6BZXsIeNRC4jMOaPnp/view?usp=sharing,"
استخوان دار و کم گوشت
مناسب سرخ کردن، گریل و کبابی 
ارائه به صورت بدون پوست به درخواست شما در بسته بندی بهداشتی 

","
استخوان دار و کم گوشت
مناسب سرخ کردن، گریل و کبابی 
ارائه به صورت بدون پوست به درخواست شما در بسته بندی بهداشتی 

",نحوه آماده سازی مرغ را انتخاب کنید,"با پوست 
 بدون پوست","1 کیلوگرم 
900 گرم
"
پروتئین,مرغ,گردن مرغ بدون پوست,https://drive.google.com/file/d/1DbyLZBuD89zKK-6BZXsIeNRC4jMOaPnp/view?usp=sharing,"
استخوان دار و کم گوشت
مناسب سرخ کردن، گریل و کبابی 
ارائه به صورت بدون پوست در بسته بندی بهداشتی 

","
استخوان دار و کم گوشت
مناسب سرخ کردن، گریل و کبابی 
ارائه به صورت بدون پوست در بسته بندی بهداشتی 

",,,"1 کیلوگرم 
900 گرم
"
پروتئین,مرغ,گردن مرغ با پوست,,"
استخوان دار و کم گوشت
مناسب سرخ کردن، گریل و کبابی 
ارائه در بسته بندی بهداشتی 

","
استخوان دار و کم گوشت
مناسب سرخ کردن، گریل و کبابی 
ارائه در بسته بندی بهداشتی 

",,,"1 کیلوگرم 
900 گرم
"
پروتئین,جوجه و گوشت کبابی,چنجه راسته گوسفندی کبابی ,https://drive.google.com/file/d/1sMiBrHm73XUtLYPv8hXiy09R-NcDlKPY/view?usp=sharing,"گوشت راسته گوسفندی
ارائه به صورت خرد شده کبابی در بسته بندی بهداشتی","گوشت راسته گوسفندی
ارائه به صورت خرد شده کبابی در بسته بندی بهداشتی",,,"500 گرم 
1 کیلوگرم 
"
پروتئین,جوجه و گوشت کبابی,چنجه راسته گوساله کبابی ,https://drive.google.com/file/d/19L7cgyF0ASDMQlyZepuz5vohSZi6nAw1/view?usp=sharing,"بافت نرم، زود پز، کم چرب
مناسب انواع کباب ایرانی و فرنگی
قابل ارائه به صورت خرد شده در بسته بندی بهداشتی","بافت نرم، زود پز، کم چرب
مناسب انواع کباب ایرانی و فرنگی
قابل ارائه به صورت خرد شده در بسته بندی بهداشتی",,,"500 گرم 
1 کیلوگرم 
"
پروتئین,جوجه و گوشت کبابی, راسته گوسفندی کبابی,https://drive.google.com/file/d/1Lhi-o3bwbKUSLmPQ1fJswbYFw3KOQnTM/view?usp=sharing,"گوشت راسته گوسفندی
ارائه به صورت خرد شده کبابی در بسته بندی بهداشتی","گوشت راسته گوسفندی
ارائه به صورت خرد شده کبابی در بسته بندی بهداشتی",,,"500 گرم 
1 کیلوگرم 
"
